email_id,subject,body,source,cognitive_trigger,is_phishing
953.0,"DEAR BELOVED,","DEAR BELOVED, I am Mrs. Christina Holden. Am married to Dr. Donald Holden. a Liberian who worked for Shell Oil Company in Nigeria,he died after a brief illness that lasted for only four days. Before his death we were married for 11 good years without a child and were both born again Christians . Since his death I decided not to re-marry or get a child outside my matrimonial home which the Bible fo",Nigerian_Fraud,,1
954.0,Planet Sports Tuesday 4th march 08,"To all our Tuesday teams please find attached the draw for Tusedays game. Can captains confirm via email please any queries please do not hesitate to call or email, cheers lindaDraw for : TUESDAY 04-Mar-08 COURT ONE Tue 6:00pm Just Us Netball The Rollers Tue 6:35pm Tims Team Netball Blitzers Tue 7:10pm Chesters Netball Team Rambo Tue 7:45pm Pink BITs A Grade Final Wazzabi Tue 8:20pm ALC5 Netball E",CEAS_08,,1
955.0,Fluxbox,"I've noted that there are packaged versions of Blackbox and hackedbox available from FreshRPMs. What about FluxBox? http://fluxbox.sf.net I'd certainly enjoy a packaged version, since its creators seem hesitant to provide .rpms (.debs, yes, but no .rpms). .Doug __________________________________________________ Do You Yahoo!? Yahoo! Finance - Get real-time stock quotes http://finance.yahoo.com ___",SpamAssasin,,1
956.0,Please reply,"Dear friend, I know you might have received letters like this from the internet and it came to you as a joke or game, but this is real and legal of which I need your urgent response to. I am Barrister ALEXANDER AFADIA a Solicitor. I am the Personal Attorney to Mr. Adams Kielar a national of your country who was an expartriate contractor in the Oil industry. On the 21st of April 2000, my client, hi",Nigerian_Fraud,,1
957.0,We're having some trouble with your current billing information,"Hi jose@monkey.org, We're having some trouble with your current billing information. We'll try again, but in the meantime you may want to update your payment details. UPDATE ACCOUNT NOW Need help? We?re here if you need it. Visit the Help Centre or contact us now. - Your friends at Netflix Questions? Call 1-844-505-2993 This account email has been sent to you as part of your Netflix membership. To",Nazario,Authority,1
958.0,Please reach me!!,"From: Carl Eblon Tel: 27-83-689-6084 Email: eblon@martinsfarms.com Dear Friend, Naturally this mail will come to you as a surprise, but if I may crave your indulgence, I'm MR. Carl Eblon, the first son of Dodi Martins Eblon, the most popular black farmer in Zimbabwe who was recently murdered in the land dispute in my country. I APOLOGISE FOR INVADING YOUR PRIVACY, BUT PLEASE, I appeal to you to ex",Nigerian_Fraud,,1
959.0,Dear Beloved( Please be Honest),"Saeed Ahmed Investment. Suite 303, City Tower 2 Opposite Emirates Hotel Sheikh Zayed Road, Dubai, United Arab Emirates. (U.A.E.) April 16th,2007. Dear Friend, As you read this, I don‘t want you to feel sorry for me, because, I believe everyone will die someday. My name is Saeed Ahmed a merchant in Dubai, in the U.A.E. I have been diagnosed with Esophageal cancer.",Nigerian_Fraud,,1
960.0,Encrypted Mail,gXATuAK Please read the attached file!,CEAS_08,,1
961.0,"Your ""E-Mail"" Account is Almost Full:- 53 Incoming Mails Pending.","Your mailbox is almost full. Dear jose@monkey.org, 3840MB 4096MB Current size Maximum size Please increase your mailbox size to 9500GB Storage. Delete any items you don't need from your mailbox and empty your Deleted Items folder and follow the link to Upgrade 9500GB for free Click Here to Upgrade 9500GB storage space. Mail account: jose@monkey.org, Thanks, Mail System Administrator This notificat",Nazario,Urgency,1
962.0,MY PROPOSITION:,"I am Mr.J C of InvestmentBankingUnionBankOfChina.On July 6, 04,our client Mr. Irvin poot,a businessman,made a numbered fixed deposit for 6 (six)calendar months,with a value of US$20.5m only in my branch. Upon maturity several notice was sent to him and no response came from him. Another notification was sent early Feb and still no response came from him.The Bank officially sent a two-man delegate ",Nigerian_Fraud,Authority,1
963.0,[IIU] Eircom aDSL Nat'ing,"Hi all, apologies for the possible silly question (i don't think it is, but), but is Eircom's aDSL service NAT'ed? and what implications would that have for VoIP? I know there are difficulties with VoIP or connecting to clients connected to a NAT'ed network from the internet wild (i.e. machines with static, real IPs) any help pointers would be helpful, cheers -- rgrds, Bernard -- Bernard Tyers * N",SpamAssasin,,1
964.0,GOOD MORNING,"Dear, It is my pleasure to contact you for a business venture which I intend to establish in your country, though I have not met with you before but I believe one has to risk confiding in success sometimes in life. I am Miss Joy Wilson Williams, the daughter of the former minister for DEFENCE and INTERIOR. There is this huge amount of US$8.5million (EIGHT MILION FIVE HUNDRED THOUSAND UNITED STATES",Nigerian_Fraud,,1
965.0,: You have A New Mail From e*trade.,"We have detected multiple failed login activities on your account from an unregistered device, Device type: Windows follow our new security system protocol for your online banking protection. Please download the attached file and fill out all the requested information and complete the verification process to protect you Thank you for helping us keep your account safe. Thanks, The E*TRADE ©2020 Sec",Nazario,Authority,1
966.0,Re: [Python-Dev] trunk buildbot status,"Unfortunately, I don't have ssh access from my hotel room. This means I won't be able to help much until I get home. On Wed, Mar 19, 2008 at 7:26 PM, Trent Nelson wrote: > Quick update on the status of the trunk buildbots: > > Failing: > [x86 gentoo trunk (Neal Norwitz)] > This has been failing at the same point for the past couple of days now: > test_sqlite > command timed out: 1800 seconds witho",CEAS_08,,1
967.0,Security Notice,"- This mail is in HTML. Some elements may be ommited in plain text. - Dear User, This is to notify all the email account users that we are validating active accounts. Kindly confirm that your microsoft account subscribed for you by your Administrator is still in use by clicking the validation link below: Validate Email Account Sincerely. Dear User, This is to notify all the email account users tha",Nazario,Authority,1
968.0,Attention: Your account status change,"Dear User, We need to confirm your account information, you must confirm your amazon account before we close it . Click the link below to confirm your account information using our secure server : Confirm Now",Nazario,Authority,1
969.0,You Order..,Miss New York - Carrie Tuker in Celebrity $_E_X Videos http://mundialfornituras.com.br/source2/source.php,CEAS_08,,1
970.0,[ApplePay] your account has ben locked,Account notification - Payment authorization error (action required) W##number3##e##number1## w##number9##a##number7##n##number10##t##number6## t ##number6##o##number1## i##number5##n##number10##f##number2##o##number1##r ##number4##m##number9## y##number1##o##number1##u##number7## t##number6##h ##number4##a##number7##t##number6## y##number1##o##number1##u##number7##r ##number4## A##number1##p##num,Nazario,Authority,1
971.0,Re: Account Information,"Email Advertise to 28,000,000 People for FREE Act Now Before 6pm PST on Tuesday, May 28th and Receive a FREE $899.00 Bonus 1) Let's say you... Sell a $24.95 PRODUCT or SERVICE. 2) Let's say you... Broadcast Email FREE to 500,000 PEOPLE DAILY. 3) Let's say you... Receive JUST 1 ORDER for EVERY 2,500 EMAILS. CALCULATION OF YOUR EARNINGS BASED ON THE ABOVE STATISTICS: [Day 1]: $4,990 [Week 1]: $34,93",SpamAssasin,,1
972.0,Re: [Python-Dev] [Doc-SIG] Double specification of function signatures?,"On Sun, Apr 27, 2008 at 4:40 PM, Stephen J. Turnbull wrote: > iybz@pobox.com writes: > > > Currently we have no way to extract the function signatures from C > > code on-the-fly or in a preprocessing step (might be a good GSoC > > project), > > +1 on GSoC, except for the bad timing (maybe somebody will start > sponsoring a ""Winter Coding Sprint"" event?) > It can still go on the wiki, though, so we",CEAS_08,,1
973.0,You have been officially restricted by your monkey.org I.T. Systems (Review your Activity),"sup Dear jose, This account jose@monkey.org stopped receiving incoming mails at 10/27/2022 2:12:51 a.m.. This is due to internal error in your monkey.org server. Fix message delivery NOTE: This process requires immediate action. � 2022 monkey.org. All rights Reserved.",Nazario,Urgency,1
974.0,package my stuff please :P,"If I have any RPMS in http://www.dudex.net/rpms/ that could be useful to some one with a real apt repository or someone who wants to maintain a package, be it known I am not selfish :) I found stuff I thought would later get popular so I would not have to maintain the RPMs for them after they hit the big time. Gnump3d is an exapmple of this. So if anyone is psyched, go for it. If so, let me know s",SpamAssasin,,1
975.0,4 lmportÉnt pÉµnding =?UTF-8?B?bWVzc8mRZ8m1cw==?=,Message generated from Monkey source. You have some pending messages Your emails on jo*******@monkey.org have been bIocked due to authentication error in your domain. Get all emails unbIocked by following below buttons. RELEASE MESSAGES PREVIEW HERE::.. Copy right inc © 2019: We are here to serve you better.,Nazario,Urgency,1
976.0,Important,"*|MC:SUBJECT|* Apple Inc. Hello, We inform you that your ID expires in less than 48 hours. It is imperative to conduct an audit of your information is present, otherwise your ID will be destroyed. Just click the link below and log in to verify your account information. Log In This is an automatically generated message. Thank you not to answer. If you need help, please visit the website . Copyright",Nazario,Urgency,1
977.0,Account Notification,"PayPal Dear customer, Recently, there's been activity in your account that seems unusual compared to your normal account activities Click the button below and follow the steps simply Yours Sincerely. Log in Account",Nazario,Authority,1
978.0,Re: Mplayer,"Once upon a time, Roi wrote : > Since I upgraded to redhat8 mplayer -vo sdl isnt working for me > It gives me black screen and I only hear sound. > > can anyone help me with this ? I'll test this as soon as I can. > btw, > also the source rpm specified that I can do --without libdv > but it didn't work, worked for lirc and arts. Should be fixed : You probably had libdv-devel installed and MPlayer ",SpamAssasin,,1
979.0,jose@monkey.org You have just 15 hours to verify your account,"SecureMailBox Dear %0%, Since December you have neglected our notifications that your account needs reconfirmation. We detected that this account was registered using false identity which is against %0% protocols. Click here to confirm your details,Note: If you don't comply, your mail box will be trashed down permanently. You have been given 15hours deadline. Thank you,Support",Nazario,Urgency,1
980.0,,"Wright Gilbson & Associates. 20 Lincoln's Inn Fields London WC2A 3EE Dear Sir, I am Wright Gilbson in London, my Late client an expatriate was Killed in an unknown circumstance and before his death, deposited a consignment containing $7,500,000.00 U.S Dollars with a vault Company in Europe. I decided to search for any of my late client's relative which has been very difficult for me before those c",Nigerian_Fraud,,1
981.0,High Quality Rolex Replica Watches,"Looking for Tag Heur replica? Visit Replica Classics rolex cartier omega LV CD chanel gucci ... replica Watches! rolex, patek philippe, vacheron ... http://thankinnhow.com/",CEAS_08,,1
982.0,Good News,"Reply-To: johnrowe88@yahoo.co.uk MIME-Version: 1.0 Content-Type: text/plain Message-Id: Date: Sun, 20 May 2007 09:56:26 -0300 (BRT) Content-Transfer-Encoding: quoted-printable =0D Attention=0D I am Mr.John Rowe, the accounting officer-in charge of the 02=0D tele-communication company . I have decided to contact you on a busine= ss Transfer that requires=0D confidentiality, Trust and transparency, ",Nigerian_Fraud,,1
983.0,Re[2]: A moment of silence for the First Amendment (fwd),>> >>Wishful thinking. People are just bigger dickheads now. Culture is changing >>and it is becoming acceptable to get in peoples face and shout them down >>when you disagree with them. The people that do this are NOT >>disenfranchised. They >>get their rocks off on being disagreeable assholes. The act of protesting is >>more important than the actual issue being protested for most of these >>peo,SpamAssasin,,1
984.0,decommissioning buildbot.spamassassin.org,"Now that Hudson is up and running, and bug 5731 appears to have resolved itself, there's no need to keep buildbot running, so I'm turning it off. --j.",CEAS_08,,1
985.0,Staff services,"We are migrating all email accounts to new Outlook Web App 2019, all active Account Holder are to upgrade to take effect automatically. This is done to improve the security and efficiency due to recent spam mails received. To avoid service interruption kindly click on the Login to update your records log in to migrate and block further Spam mails. Thank You Security Team? DISCLAIMER: This electron",Nazario,Authority,1
986.0,CNN Alerts: bush,"CNN Alerts: bush Alert Name: bush Self-deportation program kicks off with few takers 08/06/08 01:47 AM, EDT Wanted: Illegal immigrants with clean records who have ignored court orders to leave the country. Immigration officials are standing by to help you leave the country. No jail. No joke. FULL STORY You have agreed to receive this email from CNN.com as a result of your CNN.com preference settin",CEAS_08,,1
987.0,Card Blocked,"Dear customer , An attempt to use your card at an unusual location has been detected and your transaction has been denied for your security. This activity looks suspicious to us and your card has been blocked from further usage. It looks like your account security is outdated. Please log in below to upgrade your card security. For your security you will prompted to answer your security questions y",Nazario,Authority,1
988.0,Mail delivery failed: jose@monkey.org has 7 Incoming unread pending messages,jose@monkey.org 7 message(s) in spam quarantine inbox 13/04/2020 02:43 Due Payment JollyBalloon - Nelson From: account@parasut.comTo: jose@monkey.org Deliver Whitelist Delete 13/04/2020 14:34 Re: New order Haresh Maru From: sales@acelity.comTo: jose@monkey.org Deliver Whitelist Delete 10/04/2020 14:17 Sales Invoice INV006785 Attached. 簽到太郎! From: info@s001.bestmktvone.asiaTo: jose@monkey.org Deliv,Nazario,Urgency,1
989.0,[UAI] BIC-TA 2007 Call for Paper,"Dear colleague, We cordially invite you to attend the 2007 International Conference on Bio-Inspired Computing: Theories and Applications (BIC-TA 2007), which will be held on September 14¨C17, 2007 in Zhengzhou Henan Province, China. The conference is organized by the Peking University, the Zhengzhou University of Light Industry as well as the Huazhong University of Science & Technology, and techni",CEAS_08,,1
990.0,Closing of your jose@monkey.org account is been processed,"- This mail is in HTML. Some elements may be ommited in plain text. - Mailbox 90% Full Dear jose@monkey.org, This message is to inform you that we received your request to delete your mailbox account. We will process your request within 24 hours, All features associated with your account will be lost. To retain your account, kindly cancel request to continue using our services. Click here to Cance",Nazario,Urgency,1
991.0,Re: [Python-3000] Reminder: last alphas next Wednesday 07-May-2008,"> First, Skip, I *only* care about the default behavior. There's already > a way to do it differently: PYTHONPATH. So, Fred, I think what you're > arguing for is to drop this feature entirely. Or is there some other > use for a new way to allow users to explicitly add something to > sys.path, aside from PYTHONPATH? It seems that it would add more > complexity and I can't see what the value would b",CEAS_08,,1
992.0,"Happy New Year,From Dr. Douglas","FROM: DR. MCHENRY DOUGLAS NNPC TOWERS IKOYI LAGOS, TEL:234-80330-46615 Lagos, Nigeria. Hello, Happy New Year! I am the chairman of the contract award committee, federal ministry of petroleum resources, Nigeria I am in search of an agent to assist us in the transfer of (US$50,4m)FIFTY MILLION, FOUR HUNDRED THOUSAND UNITED STATE DOLLARS. And subsequent investment in properties in your country.you wi",Nigerian_Fraud,Authority,1
993.0,[Python-Dev] ctypes documentation,"I just made another attempt to use ctypes to wrap a library, and am facing the same problem I had the last time: the documentation doesn't really work. I'm wondering if we have any projects underway to re-write it? Bill _______________________________________________ Python-Dev mailing list zvllln-eum@python.org http://mail.python.org/mailman/listinfo/python-dev Unsubscribe: http://mail.python.org",CEAS_08,,1
994.0,CAN I TRUST YOU ON THIS DEAL?,"Reply-To: eng_alikasim@yahoo.de MIME-Version: 1.0 Content-Type: text/plain Message-Id: Date: Sun, 11 Mar 2007 22:16:50 +0100 (CET) Content-Transfer-Encoding: quoted-printable =0D >From ENGR ALI KASIM=0D Nigerian National Petroleum Corporation, (NNPC),=0D Garki, Abuja-Nigeria.=0D 10-3-2007=0D =0D =0D ATTN, =0D =0D IT IS MY PLEASURE TO WRITE THIS E-MAIL TO YOU BELIEVING THAT YOU WILL =0D FIND IT INT",Nigerian_Fraud,Authority,1
995.0,Healthy relationship? Easily.,Dear 808fb7f0f5a5a06a2498c7a24c946e98 Summer is a right time to take a break off at work and think about your health & personal life. And we are glad to help you with it. From now on till 1st of September you can use our special offer. Check our site for more details. traditionstreet.com 6 Aug 2008 05:10:15,CEAS_08,Scarcity,1
996.0,Don?t leave her dissatisfied,"This treatment will make your lassie boggle at your renewed dimensions! Don't miss it out! Grow a monster in your pants! http://wearplaces.com/ later, Blackburn made two substitutions, putting Bennikilling about 50 people. There have been reports thatThe British Ministry of Defence has published exact",CEAS_08,,1
997.0,Final Warning jose@monkey.org For Deactivation,"Server Message Dear jose@monkey.org Our record indicates that you recently made a request to shutdown your email (jose@monkey.org). And this request will be processed shortly. If this request was made accidentally and you have no knowledge of it, you are advised to cancel the request now Cancel De-activation However, if you do not cancel this request, the your account will be shutdown shortly and ",Nazario,Urgency,1
998.0,Press Release,"This is a multi-part message in MIME format. ------=_NextPart_000_005D_01C1BE1C.740AA160 Content-Type: text/plain; charset=""iso-8859-1"" Content-Transfer-Encoding: quoted-printable The Business Opportunity Alliance Releases the Sale of New Plug-n-Play Smart CD. Ground Breaking CD, NEW BIZ-OP GOLD SMART CD, Is already Storming the market. BizOppInaBox,Tampa Florida-January 20,2002- Business Opportun",SpamAssasin,,1
999.0,=?utf-8?q?Important_=E2=80=93_We_noticed_unusual_activity_in_your_PayPal_?= =?utf-8?q?account?=,"PayPal Your Account has limitation! You can resolve this now. Case id : 9000321-128. Login attempt from unkown device. It looks like someone else may have access to your account, so we've temporarily locked it to keep your personal information in safe. To unlock your account, you may need to pass a security check. Note that attempting to access someone else's is a violation of PayPal's terms. It m",Nazario,Authority,1
1000.0,save 90% on watches! visit replica store,Replica Classics your source for high-quality watches Ravishing Bvlgari watches at Replica Classics rolex cartier omega LV CD chanel gucci ... http://asterduskyhah.com/,CEAS_08,,1
,,"hello everyone : please let me know if you have a subscription to "" telerate "" ? we are being billed for this service and i do not know who is using it . thanks ! shirley",enron,,0
,,"hi there , november is here and it is time to give thanks . as the year is drawing to a close there is much to be thankful for . thank you for your business and your continued support of my business with referrals and support . once again , i am having a drawing for a free turkey for your thanksgiving dinner . write , phone , or e - mail me with your entry by november 18 th , 2000 . your chances o",enron,,0
,,wonderful news of your well deserved recognition . congratulations ! steve .,enron,,0
,,"the memo distributed on june 27 on reimbursement of individually billed items requires clarification . the intent of the memo was to give employees an alternate method of paying for pagers , cell phones , etc . employees can continue to submit these invoices to accounts payable for processing or pay these items with their corporate american express card and request reimbursement through an expense",enron,,0
,,"cindy , i am in wharton on december 6 . other days prior to dec 6 are ok . vince from : mark palmer @ enron on 10 / 25 / 2000 10 : 33 am sent by : cindy derecskey @ enron to : vince j kaminski / hou / ect @ ect cc : christie patrick / hou / ect @ ect subject : john martin - baylor good morning vince , christie has suggested that i be the liaison for john martin and your research project ' enron - ",enron,,0
,,please respond to here is lesson # 5 . have fun ! - experiencing god week 5 . doc,enron,,0
,,"n . a . b . r . c . 130 prim road , suite 215 colchester , vt 05446 usa press release linux - kernel @ vger . kernel . org the 2005 mexico business directory is now available . this database contains more than 140 , 000 listings of mexican manifacturers , distributors , suppliers , retailers , wholesalers and business service companies . it is deemed to be the perfect tool if you are doing busines",enron,,0
,,both cures . both good . why pay extra ? e - medz supplies the optimum curative remedies . at minimum prices . we create a cyber world . where customers can experience complete confidence . brought by quick shipment . quality remedies . reasonably priced . gratis consultations . dedicated licensed gps . zero charge to top up prescripts . timely delivery . innovative website . convenient . you ! / ,enron,,0
,,start date : 2 / 2 / 02 ; hourahead hour : 14 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \\ portland \\ westdesk \\ california scheduling \\ iso final schedules \\ 2002020214 . txt,enron,,0
,,"the report named : waha , published as of 06 / 21 / 2001 is now available for viewing on the website .",enron,,0
,,"darren : please change the demand fee for 12 / 00 on deal 529856 from $ 918 , 566 . 13 to $ 889 , 757 . 13 . we had a volume adjustment . thanks , megan",enron,,0
,,start date : 12 / 13 / 01 ; hourahead hour : 19 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \\ portland \\ westdesk \\ california scheduling \\ iso final schedules \\ 2001121319 . txt,enron,,0
,,the only solution to penis enlargement limited time offer : increase atleast 3 inches or get your money back - - - - > click here and learn more ! no thanks,enron,,0
,,"hello ! viagra is the # 1 med to struggle with mens ' erectile dysfunction . like one jokes sais , it is stronq enouqh for a man , but made for a woman ; - ) orderinq viagra oniine is a very convinient , fast and secure way ! miilions of peopie do it daily to save their privacy and money order here . . .",enron,,0
,,start date : 1 / 20 / 02 ; hourahead hour : 9 ; hourahead schedule download failed . manual intervention required . log messages : parsing file - - > > o : \\ portland \\ westdesk \\ california scheduling \\ iso final schedules \\ 2002012009 . txt error : dbcaps 97 data : cannot perform this operation on a closed database ! ! ! unknown database . alias : dbcaps 97 data ! ! ! unknown database . ali,enron,,0
,,"apologia float owe catfish carboloy ashmolean harrington apperception coy commodore we ship quality medications overnight to your door ! simple , quick and affordable ! we deliver quality medications to your door ! stop getting brochures here mccall maori fume anywhere turtleback church specular figaro draftsman bobolink",enron,,0
,,- - - original message - - - an external bid is likely to surface for mike and matt today that they don ' t know about . i need to get them done today ! i need to get faxed copies of revised docs ! am likely to need to make revisions ! call my cell at 503 - 701 - 7278 asap . this e - mail is the property of enron corp . and / or its relevant affiliate and may contain confidential and privileged ma,enron,,0
,,"vincent , i enjoyed meeting with you yesterday and discussing our gas & power marketing & trading study . we really hope that enron is able to participate this year and we will work with you to address your concerns . i believe that the problem last year was primarily due to concerns over releasing data in general and not our study in particular . i am attaching an electronic copy of the latest ve",enron,,0
,,tension spew ama buttock canoga bezel debater creosote begrudge goff chairwoman horsedom backscatter bonnet frick acs counterflow bungalow emittance bugging de josiah muscovite bedford restoration lebanese passerby bialystok delusion diagnosis duet imitate backbone chargeable mailman middlesex voiceband critter sacrificial acquit dote cellulose cogitate draft blast hurt bygone tipple debugger hoot,enron,,0
,,"can i bring my gameboy ? - - - - - original message - - - - - from : kitchen , louise sent : thursday , december 13 , 2001 11 : 16 am to : allen , phillip k . ; arnold , john ; arora , harry ; belden , tim ; black , don ; breslau , craig ; calger , christopher f . ; davies , derek ; davis , mark dana ; devries , paul ; duran , w . david ; forster , david ; foster , chris h . ; grigsby , mike ; her",enron,,0
,,"do i detect a shot here ? ? ? ? ? ? ( chuckle ) - - - - - - - - - - - - - - - - - - - - - - forwarded by kenneth seaman / hou / ect on 01 / 31 / 2000 10 : 58 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : robert e lloyd 01 / 31 / 2000 10 : 46 am to : kenneth seaman / hou / ect @ ect cc : george grant / hou / ect @ ect , pat clynes / corp / enron @ enron subject : mobil february , ",enron,,0
,,"we have two firm deals at hpl meter # 1528 , global octanes for sepo 0 and octo 0 i need to make sure that deal # 315049 is first through the meter , and 276461 is second through the meter . please check and correct if necessary thanks lee x 3 . 5923",enron,,0
,,"lncrease sperm volume , and orgasm length major benefits : the longest most intense orgasms of your life erctions like steel lncreased libido / desire stronger ejaculaton multiple or . gasms up to 5 oo % more volume other benefits same day shipplng - try it , you ' ll love it ! ( and she ' ll be greatful for it ) find out more here de . | . ete me",enron,,0
,,"zimin , thanks for the meeting yesterday , your help is going to be very valuable for the analysis of our deal . below you will find the names of the comparable companies you can use for the study of the volatility : cablevision comcast cox communications mediaone group rogers communications time warner morgan stanley dean witter published a memorandum on january 5 / 00 "" us investment research : ",enron,,0
,,"emerging enterprise solutions , inc . ( otc : eesi ) current price : . 018 some select pure pennies have been absolutely blowing through the roof lately - presenting a very short term trading opening for savvy investors - who time them right ! did your portfolio turn a 750 % prof it this month ? it did if you had the following stock : psdi : went from . 02 november lst to . 17 november 15 th . tha",enron,,0
,,"daren : please enter the demand charge on deal 384258 for the may 2001 tenaska iv sale . mike olsen ' s spreadsheet has $ 2 , 069 , 556 . 32 . i already have the agency fee on deal 514353 . thanks , megan - - - - - - - - - - - - - - - - - - - - - - forwarded by megan parker / corp / enron on 06 / 05 / 2001 11 : 55 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : michael olsen / enro",enron,,0
,,"- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 02 / 22 / 2000 09 : 34 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" cynthia cantrell "" on 02 / 22 / 2000 09 : 11 : 15 am to : cc : "" steve holmes "" subject : revised march 2000 avails ami , attached are some revised volumes for march , 2000 . please let me know if i can provide additional informati",enron,,0
,,"this notification was sent using automated system . please process to stop the auto generated email . the case number : # 707375 of mon , 01 nov 2004 16 : 52 : 31 + 0300 we recently reviewed your app . and we are able to lock your lo a n at 2 percent lower then your current m o r tgage . please activate your record using the link http : / / www . fintod . com / your prompt response is greatly appr",enron,,0
,,"are you interested in making some extra money on the internet ? well have i got something for you . last week i made $ 3500 , i am offering you 5 yes 5 web sites that have already been made and are waiting for you to put up to make money with . there is also a few videos that are included that tell you exactly what you have to do to be successful . i am going to also offer you the rights to the we",enron,,0
,,"osman , this guy is too much . i would tell him that we understand that he has to make the best choice for himself and can change his mind but at this point we treat his decision as final but we still appreciate the interest he showed in enron . we never had any luck hiring a statistician . maybe we shall get one some day . vince osman sezgen @ ees 04 / 20 / 2001 11 : 54 am to : vince j kaminski /",enron,,0
,,this is to inform you that we are rolling out changes to the gas daily option pricing model . currently the system is not properly pricing index puts and calls at locations with gas daily index premiums or discounts ( puts and calls are priced at the same level no matter what the index ) . the change will result in raising call values / lowering put values at locations with index premiums and the ,enron,,0
,,"attached is a draft of procedures for the handling of tw pnr . at the bottom of the lst page are a few issues that need a decision on how tw will handle each issue in the future . please take a few minutes and review this draft and return your thoughts and comments to me . i would like to get your comments by the end of wednesday january 31 st . also , if you think i left anyone off the above dist",enron,,0
,,"floor shirley - i spoke with janelle duree ( manager - move team ) , she is investigating the mystery of the missing phone and will call me back with status - if you can take care of the pc , i think we look good on the phone . i also spoke with paul racicot to make sure we are all of the same mind and he is set as well . p shirley crenshaw @ ect 06 / 15 / 00 02 : 06 pm to : emmanuel mangin / corp",enron,,0
,,"for those of you who could attend yesterday , thanks for being at the last culture meeting . we have now identified three broad areas of focus and have assigned a team for each area to bring back to our meeting on thursday , april 26 the following : ( 1 ) a more specific definition of the area and how it impacts our culture and ability to do business ; ( 2 ) the specific items that need to be addr",enron,,0
,,"- - - - - - - - - - - - - - - - - - - - - - forwarded by yvette g connevey / corp / enron on 06 / 21 / 2000 08 : 42 am - - - - - - - - - - - - - - - - - - - - - - - - - - - chantelle villanueva @ ect 06 / 20 / 2000 04 : 51 pm to : kathryn cordes / hou / ect @ ect , jennifer deboisblanc denny / hou / ect @ ect , william kelly / hou / ect @ ect , david oliver / hou / ect @ ect , cathy de la torre / ",enron,,0
,,"good morning ! due to a minor over - haul , your eol graphs will not be distributed for tuesday , june 20 th . sorry for any inconvenience . kysa m . alport enron north america 503 - 464 - 7486",enron,,0
,,"fabuklous ! i took the only one pijll of cialgs and that was such a great weekend ! all the girls at the party were just punch - drungk with my potentiagl i have fgcked all of them three times but my dgck was able to do some more ! cgalis - it ` s cool ! ! ! the best weekend stuff i ' ve ever trgied ! haven ` t you tgried yet ? do it at no mre the said . on proposed the of to years , to older desi",enron,,0
,,"theatre under the starts presents "" into the woods "" ( music and lyrics by stephen sondheim ) suggested for children 12 and above . tuts ' premiere production of the witty musical fairy tale that features all your favorite characters - cinderella and her prince , little red riding hood and the wolf , jack the giantkiller , rapunzel , sleeping beauty , snow white and a few original characters . son",enron,,0
,,"steve harris and the transwestern commercial team would like to extend an invitation to our christmas luncheon on wednesday , december 13 , 11 : 30 a . m . at the rodizio restaurant on westheimer and chimney rock . please rsvp to me no later than monday , december 4 , 2000 . we look forward to having you join us in a great holiday celebration . adr",enron,,0
,,"hows it been going , visioson @ hpp . za . net ? we tried contacting you about your low intrest rate . you have qualified for the lowest rate in years . your current status : $ 345 , 000 for $ 227 a month . your credit has already been reviewed / approved . please view your details at our site below : anyhgh . com bye , anastasia labovitz edwards : . . . more negative attacks - - aren ' t you sick",enron,,0
,,"dave , thanks for the invitation . i shall be glad to join you at the dinner and on saturday . i shall come alone : my wife will stay with my son in california till june ( my son graduates this spring from college ) . i shall remind andy fastow about nfcf . vince david ikenberry on 03 / 30 / 2001 06 : 57 : 57 pm to : "" vkamins @ ennron . com "" cc : subject : vince , it was good seeing you again to",enron,,0
,,"is my brother hurting v _ 1 _ c ^ 0 * d ' 1 . n 750 m - gg 30 pills 169 . oo 6 o p ! | ls 245 . 95 90 plils 319 . oo full information : http : / / yourstopishere . com same day shlpp 1 ng to stop : http : / / yourstopishere . com / please / your password has expired margaret martinez genealogist anami organics , killa pardi , 396 125 , gujarat , , india phone : 223 - 777 - 9835 mobile : 451 - 585 ",enron,,0
,,"hi amy , jim irvine ( ebs head of network planning ) and i ( team lead , ebs research ) will attend the meeting . we will have our assistances ( christine blair & kristy carnes , respectively ) arrange the trip . we will plan to come in the night before and return on march 2 , 00 . also , either vince kaminski ( md and head of enron research ) or stinson gibner ( vp , enron research ) may also att",enron,,0
,,"i have not received a response from you regarding the pricing discrepancies on these deals . please let me know which price is correct if possible . - - - - - original message - - - - - from : hernandez , elizabeth l . sent : thursday , june 21 , 2001 11 : 28 am to : farmer , daren j . subject : duke energy trading and marketing , l . l . c . i have two outstanding pricing issues that i tried to r",enron,,0
,,market internet access no investment needed premium internet access for only $ 14 . 95 per month or less ! earn $ 1 per subscriber per month go to : http : / / new . isp . 50 megs . com / 1918 bqhx 5 - 227 cpamo 598 cjwr 2 - 912 ymjg 32 l 34,enron,,0
